"";"Species";"Ter";"Fos";"Aqu";"Arb";"Dir";"Lar";"Viv";"Litter_size_max_n"
"1174";"Mantella_baroni";1;NA;1;NA;0;1;0;NA
"1175";"Mantella_bernhardi";1;NA;1;NA;0;1;0;NA
"1176";"Mantella_betsileo";1;NA;1;NA;0;1;0;35
"1177";"Mantella_cowanii";1;NA;1;NA;0;1;0;40
"1178";"Mantella_crocea";1;NA;1;NA;0;1;0;NA
"1179";"Mantella_ebenaui";1;NA;NA;NA;0;1;0;NA
"1180";"Mantella_expectata";1;NA;1;NA;0;1;0;NA
"1181";"Mantella_haraldmeieri";1;NA;1;NA;0;1;0;65
"1182";"Mantella_laevigata";1;NA;1;1;0;1;0;1
"1183";"Mantella_madagascariensis";1;NA;1;NA;0;1;0;NA
"1184";"Mantella_manery";1;NA;1;NA;0;1;0;NA
"1185";"Mantella_milotympanum";1;NA;1;NA;0;1;0;NA
"1186";"Mantella_nigricans";1;NA;1;NA;0;1;0;NA
"1187";"Mantella_pulchra";1;NA;1;NA;0;1;0;NA
"1188";"Mantella_viridis";1;NA;1;NA;0;1;0;NA
"1189";"Mantidactylus_aerumnalis";1;NA;1;NA;0;1;0;NA
"1190";"Mantidactylus_albofrenatus";1;NA;1;NA;0;1;0;NA
"1191";"Mantidactylus_alutus";1;NA;1;NA;0;1;0;NA
"1192";"Mantidactylus_ambohimitombi";1;NA;1;NA;NA;NA;NA;NA
"1193";"Mantidactylus_ambreensis";1;NA;1;NA;0;1;0;NA
"1194";"Mantidactylus_argenteus";NA;NA;1;1;0;1;0;12
"1195";"Mantidactylus_bellyi";1;NA;1;NA;0;1;0;NA
"1196";"Mantidactylus_betsileanus";1;NA;1;NA;0;1;0;NA
"1197";"Mantidactylus_biporus";1;NA;1;NA;0;1;0;NA
"1198";"Mantidactylus_bourgati";1;NA;1;NA;0;1;0;NA
"1199";"Mantidactylus_brevipalmatus";1;NA;1;NA;0;1;0;30
"1200";"Mantidactylus_charlotteae";1;NA;1;NA;0;1;0;NA
"1201";"Mantidactylus_cowanii";1;NA;1;NA;0;1;0;NA
"1202";"Mantidactylus_curtus";1;NA;1;NA;0;1;0;NA
"1203";"Mantidactylus_delormei";1;NA;1;NA;0;1;0;NA
"1204";"Mantidactylus_femoralis";1;NA;1;NA;0;1;0;NA
"1205";"Mantidactylus_grandidieri";1;NA;1;NA;0;1;0;NA
"1206";"Mantidactylus_guttulatus";1;NA;1;NA;0;1;0;NA
"1207";"Mantidactylus_lugubris";1;NA;1;NA;0;1;0;NA
"1208";"Mantidactylus_madecassus";1;NA;1;NA;0;1;0;NA
"1209";"Mantidactylus_majori";1;NA;1;NA;0;1;0;15
"1210";"Mantidactylus_melanopleura";1;NA;1;1;0;1;0;NA
"1211";"Mantidactylus_mocquardi";1;NA;1;NA;0;1;0;NA
"1212";"Mantidactylus_noralottae";NA;NA;NA;1;0;1;0;NA
"1213";"Mantidactylus_opiparis";1;NA;1;1;0;1;0;NA
"1214";"Mantidactylus_pauliani";1;NA;1;NA;0;1;0;NA
"1215";"Mantidactylus_tricinctus";1;NA;1;NA;0;1;0;NA
"1216";"Mantidactylus_ulcerosus";1;NA;1;NA;0;1;0;NA
"1217";"Mantidactylus_zipperi";1;NA;1;NA;0;1;0;NA
"1218";"Mantidactylus_zolitschka";1;NA;1;NA;0;1;0;NA
"1219";"Mantophryne_axanthogaster";1;NA;1;NA;NA;NA;NA;NA
"1220";"Mantophryne_lateralis";1;NA;1;NA;1;0;0;NA
"1221";"Mantophryne_louisiadensis";1;NA;1;NA;1;0;0;NA
"1222";"Mantophryne_menziesi";1;NA;1;NA;1;0;0;NA
"1223";"Megophrys_baluensis";1;NA;1;1;0;1;0;NA
"1224";"Megophrys_boettgeri";1;NA;1;1;0;1;0;NA
"1225";"Megophrys_brachykolos";1;NA;1;1;0;1;0;NA
"1226";"Megophrys_dringi";1;NA;1;1;0;1;0;NA
"1227";"Megophrys_edwardinae";1;NA;NA;NA;0;1;0;NA
"1228";"Megophrys_kobayashii";1;NA;1;NA;0;1;0;NA
"1229";"Megophrys_ligayae";1;NA;1;NA;0;1;0;NA
"1230";"Megophrys_montana";1;NA;1;NA;0;1;0;NA
"1231";"Megophrys_nasuta";1;NA;1;NA;0;1;0;2033
"1232";"Megophrys_parallela";1;NA;NA;NA;0;1;0;NA
"1233";"Megophrys_parva";1;NA;1;1;0;1;0;NA
"1234";"Megophrys_stejnegeri";1;NA;1;NA;0;1;0;NA
"1235";"Meristogenys_amoropalamus";1;1;1;NA;0;1;0;232
"1236";"Meristogenys_jerboa";1;1;1;NA;0;1;0;2463
"1237";"Meristogenys_kinabaluensis";1;1;NA;1;0;1;0;NA
"1238";"Meristogenys_macrophthalmus";NA;1;1;NA;0;1;0;NA
"1239";"Meristogenys_maryatiae";1;NA;1;NA;NA;NA;NA;NA
"1240";"Meristogenys_orphnocnemis";1;1;NA;1;0;1;0;NA
"1241";"Meristogenys_phaeomerus";1;1;NA;1;0;1;0;NA
"1242";"Meristogenys_poecilus";1;1;NA;1;0;1;0;NA
"1243";"Meristogenys_stenocephalus";1;NA;1;NA;NA;NA;NA;NA
"1244";"Meristogenys_stigmachilus";1;NA;1;NA;NA;NA;NA;NA
"1245";"Meristogenys_whiteheadi";1;1;1;NA;0;1;0;NA
"1246";"Mertensophryne_howelli";1;NA;NA;NA;0;1;0;NA
"1247";"Mertensophryne_lindneri";1;NA;NA;NA;0;1;0;NA
"1248";"Mertensophryne_micranotis";1;NA;1;NA;0;1;0;35
"1249";"Mertensophryne_taitana";1;NA;NA;NA;0;1;0;350
"1250";"Metaphrynella_pollicaris";1;NA;NA;1;0;1;0;NA
"1251";"Metaphrynella_sundana";1;NA;NA;1;0;1;0;79
"1252";"Microhyla_achatina";1;NA;1;NA;0;1;0;20
"1253";"Microhyla_berdmorei";1;NA;1;NA;0;1;0;NA
"1254";"Microhyla_borneensis";1;NA;1;NA;0;1;0;NA
"1255";"Microhyla_butleri";1;NA;1;NA;0;1;0;9
"1256";"Microhyla_chakrapanii";1;NA;1;NA;0;1;0;NA
"1257";"Microhyla_fissipes";1;1;NA;NA;0;1;0;NA
"1258";"Microhyla_heymonsi";1;NA;1;NA;0;1;0;350
"1259";"Microhyla_karunaratnei";1;NA;1;NA;0;1;0;NA
"1260";"Microhyla_maculifera";1;NA;1;NA;0;1;0;NA
"1261";"Microhyla_mantheyi";1;NA;NA;NA;0;1;0;NA
"1262";"Microhyla_mixtura";1;NA;1;NA;0;1;0;657
"1263";"Microhyla_okinavensis";1;NA;NA;NA;0;1;0;NA
"1264";"Microhyla_ornata";1;1;1;NA;0;1;0;225
"1265";"Microhyla_palmipes";1;NA;1;NA;0;1;0;NA
"1266";"Microhyla_pulchra";1;NA;1;NA;0;1;0;1256
"1267";"Microhyla_rubra";1;NA;1;NA;0;1;0;NA
"1268";"Microhyla_superciliaris";1;NA;1;NA;0;1;0;NA
"1269";"Microhyla_zeylanica";1;NA;1;NA;0;1;0;NA
"1270";"Micryletta_erythropoda";1;NA;1;NA;0;1;0;NA
"1271";"Micryletta_inornata";1;NA;1;NA;0;1;0;NA
"1272";"Micryletta_steinegeri";1;NA;1;NA;0;1;0;NA
"1273";"Minervarya_andamanensis";1;NA;1;1;0;1;0;NA
"1274";"Minervarya_greenii";1;NA;1;1;0;1;0;NA
"1275";"Minervarya_kirtisinghei";1;NA;1;1;0;1;0;NA
"1276";"Minervarya_nicobariensis";1;NA;1;1;0;1;0;NA
"1277";"Minervarya_rufescens";1;1;NA;NA;0;1;0;NA
"1278";"Mixophyes_balbus";1;NA;1;NA;0;1;0;1025
"1279";"Mixophyes_fasciolatus";1;NA;1;NA;0;1;0;2005
"1280";"Mixophyes_hihihorlo";1;NA;1;NA;0;1;0;NA
"1281";"Mixophyes_iteratus";1;NA;1;NA;0;1;0;2200
"1282";"Myersiella_microps";1;1;1;NA;1;0;0;32
"1283";"Nannophryne_variegata";1;NA;NA;NA;0;1;0;139
"1284";"Nannophrys_ceylonensis";1;1;1;NA;0;1;0;43
"1285";"Nannophrys_marmorata";1;1;1;NA;0;1;0;NA
"1286";"Nannophrys_naeyakai";1;1;1;NA;0;1;0;NA
"1287";"Nanohyla_perparva";1;NA;1;NA;0;1;0;NA
"1288";"Nanohyla_petrigena";1;NA;1;NA;0;1;0;NA
"1289";"Nectophryne_afra";1;NA;NA;1;0;1;0;NA
"1290";"Neobatrachus_pelobatoides";1;1;1;NA;0;1;0;NA
"1291";"Neobatrachus_pictus";1;1;1;NA;0;1;0;1000
"1292";"Nidirana_adenopleura";1;NA;1;NA;0;1;0;352
"1293";"Nidirana_hainanensis";NA;NA;NA;NA;NA;NA;NA;NA
"1294";"Nidirana_okinavana";1;NA;NA;NA;0;1;0;500
"1295";"Notaden_melanoscaphus";1;1;1;NA;0;1;0;1200
"1296";"Nyctimystes_avocalis";NA;NA;NA;1;0;1;0;NA
"1297";"Nyctimystes_cheesmani";NA;NA;NA;1;0;1;0;NA
"1298";"Nyctimystes_daymani";NA;NA;NA;NA;0;1;0;NA
"1299";"Nyctimystes_disruptus";NA;NA;NA;1;0;1;0;NA
"1300";"Nyctimystes_fluviatilis";NA;NA;NA;NA;0;1;0;NA
"1301";"Nyctimystes_foricula";NA;NA;NA;1;0;1;0;NA
"1302";"Nyctimystes_granti";NA;NA;NA;NA;0;1;0;NA
"1303";"Nyctimystes_gularis";NA;NA;NA;NA;0;1;0;NA
"1304";"Nyctimystes_humeralis";NA;NA;NA;1;0;1;0;NA
"1305";"Nyctimystes_infrafrenatus";1;NA;1;1;0;1;0;2232
"1306";"Nyctimystes_kubori";NA;NA;NA;1;0;1;0;NA
"1307";"Nyctimystes_kuduki";NA;NA;NA;NA;0;1;0;NA
"1308";"Nyctimystes_montanus";NA;NA;NA;NA;0;1;0;NA
"1309";"Nyctimystes_narinosus";NA;NA;NA;1;0;1;0;NA
"1310";"Nyctimystes_obsoletus";NA;NA;NA;NA;0;1;0;NA
"1311";"Nyctimystes_oktediensis";NA;NA;NA;NA;0;1;0;NA
"1312";"Nyctimystes_papua";NA;NA;NA;NA;0;1;0;NA
"1313";"Nyctimystes_perimetri";NA;NA;NA;1;0;1;0;NA
"1314";"Nyctimystes_persimilis";NA;NA;NA;NA;0;1;0;NA
"1315";"Nyctimystes_pulcher";NA;NA;NA;1;0;1;0;NA
"1316";"Nyctimystes_sauroni";NA;NA;NA;NA;0;1;0;NA
"1317";"Nyctimystes_semipalmatus";NA;NA;NA;1;0;1;0;NA
"1318";"Nyctimystes_trachydermis";NA;NA;NA;1;0;1;0;NA
"1319";"Nyctimystes_zweifeli";NA;NA;NA;NA;0;1;0;NA
"1320";"Nyctixalus_margaritifer";1;NA;NA;1;0;1;0;15
"1321";"Nyctixalus_pictus";1;NA;NA;1;0;1;0;NA
"1322";"Nyctixalus_spinosus";1;NA;NA;1;0;1;0;NA
"1323";"Occidozyga_baluensis";1;1;1;NA;0;1;0;NA
"1324";"Occidozyga_celebensis";1;1;1;NA;0;1;0;NA
"1325";"Occidozyga_diminutiva";1;NA;1;NA;0;1;0;NA
"1326";"Occidozyga_floresiana";NA;NA;NA;NA;0;1;0;NA
"1327";"Occidozyga_laevis";NA;1;1;NA;0;1;0;140
"1328";"Occidozyga_lima";NA;1;1;NA;0;1;0;708
"1329";"Occidozyga_martensii";NA;1;1;NA;0;1;0;NA
"1330";"Occidozyga_semipalmata";1;NA;1;NA;0;1;0;NA
"1331";"Occidozyga_sumatrana";1;1;1;NA;0;1;0;40
"1332";"Odontophrynus_americanus";1;1;1;NA;0;1;0;NA
"1333";"Odorrana_amamiensis";1;NA;1;NA;0;1;0;NA
"1334";"Odorrana_chloronota";1;NA;1;NA;0;1;0;NA
"1335";"Odorrana_graminea";NA;NA;NA;NA;0;1;0;NA
"1336";"Odorrana_hainanensis";1;NA;1;NA;0;1;0;NA
"1337";"Odorrana_hosii";1;NA;1;1;0;1;0;2320
"1338";"Odorrana_ishikawae";1;NA;1;NA;0;1;0;NA
"1339";"Odorrana_narina";1;NA;1;NA;0;1;0;200
"1340";"Odorrana_nasuta";1;NA;NA;NA;0;1;0;NA
"1341";"Odorrana_supranarina";1;NA;NA;NA;0;1;0;1100
"1342";"Odorrana_swinhoana";1;NA;1;NA;0;1;0;45
"1343";"Odorrana_utsunomiyaorum";1;NA;1;NA;0;1;0;NA
"1344";"Ololygon_argyreornata";1;NA;1;1;0;1;0;197
"1345";"Ololygon_flavoguttata";1;NA;1;1;0;1;0;NA
"1346";"Ololygon_humilis";1;NA;1;1;0;1;0;NA
"1347";"Ololygon_littoralis";1;NA;1;1;0;1;0;701
"1348";"Ololygon_rizibilis";1;NA;1;1;0;1;0;NA
"1349";"Ololygon_trapicheiroi";1;NA;1;1;0;1;0;NA
"1350";"Oninia_senglaubi";1;NA;NA;NA;NA;NA;NA;NA
"1351";"Oophaga_granulifera";1;NA;NA;NA;0;1;0;4
"1352";"Oophaga_pumilio";1;NA;NA;1;0;1;0;17
"1353";"Oophaga_sylvatica";1;NA;NA;NA;0;1;0;6
"1354";"Oreophryne_albopunctata";NA;NA;NA;1;1;0;0;NA
"1355";"Oreophryne_alticola";NA;NA;NA;1;1;0;0;NA
"1356";"Oreophryne_anamiatoi";NA;NA;NA;1;NA;NA;NA;NA
"1357";"Oreophryne_anthonyi";1;NA;NA;1;1;0;0;31
"1358";"Oreophryne_anulata";1;NA;NA;1;1;0;0;9
"1359";"Oreophryne_asplenicola";1;NA;NA;1;1;0;0;NA
"1360";"Oreophryne_atrigularis";1;NA;NA;1;1;0;0;NA
"1361";"Oreophryne_biroi";1;NA;NA;1;1;0;0;NA
"1362";"Oreophryne_brachypus";1;NA;NA;1;1;0;0;NA
"1363";"Oreophryne_brevicrus";1;NA;NA;1;1;0;0;NA
"1364";"Oreophryne_brevirostris";1;NA;NA;NA;1;0;0;NA
"1365";"Oreophryne_celebensis";1;NA;NA;1;1;0;0;NA
"1366";"Oreophryne_clamata";1;NA;NA;1;1;0;0;10
"1367";"Oreophryne_crucifer";1;NA;NA;1;1;0;0;NA
"1368";"Oreophryne_ezra";NA;NA;NA;1;NA;NA;NA;NA
"1369";"Oreophryne_flava";1;NA;NA;1;1;0;0;NA
"1370";"Oreophryne_frontifasciata";1;NA;NA;1;1;0;0;NA
"1371";"Oreophryne_furu";NA;NA;NA;NA;NA;NA;NA;NA
"1372";"Oreophryne_geislerorum";1;NA;NA;1;1;0;0;NA
"1373";"Oreophryne_geminus";1;NA;NA;NA;1;0;0;NA
"1374";"Oreophryne_habbemensis";1;NA;NA;NA;1;0;0;NA
"1375";"Oreophryne_hypsiops";1;NA;NA;1;1;0;0;NA
"1376";"Oreophryne_idenburgensis";1;NA;NA;1;1;0;0;20
"1377";"Oreophryne_inornata";1;NA;NA;1;1;0;0;NA
"1378";"Oreophryne_insulana";1;NA;NA;1;1;0;0;NA
"1379";"Oreophryne_jeffersoniana";1;NA;NA;1;1;0;0;NA
"1380";"Oreophryne_kampeni";1;NA;NA;1;1;0;0;NA
"1381";"Oreophryne_kapisa";1;NA;NA;1;1;0;0;NA
"1382";"Oreophryne_loriae";1;NA;NA;1;1;0;0;NA
"1383";"Oreophryne_mertoni";NA;NA;NA;NA;NA;NA;NA;NA
"1384";"Oreophryne_minuta";1;NA;NA;1;1;0;0;NA
"1385";"Oreophryne_moluccensis";1;NA;NA;1;1;0;0;NA
"1386";"Oreophryne_monticola";1;NA;NA;1;1;0;0;NA
"1387";"Oreophryne_notata";1;NA;NA;1;1;0;0;NA
"1388";"Oreophryne_parkeri";1;NA;NA;1;1;0;0;NA
"1389";"Oreophryne_pseudasplenicola";1;NA;NA;1;1;0;0;NA
"1390";"Oreophryne_rookmaakeri";1;NA;NA;1;1;0;0;NA
"1391";"Oreophryne_sibilans";1;NA;NA;1;1;0;0;NA
"1392";"Oreophryne_terrestris";1;NA;NA;NA;1;0;0;NA
"1393";"Oreophryne_unicolor";1;NA;NA;1;1;0;0;NA
"1394";"Oreophryne_variabilis";1;NA;NA;1;1;0;0;NA
"1395";"Oreophryne_waira";1;NA;NA;1;1;0;0;NA
"1396";"Oreophryne_wapoga";1;NA;NA;1;1;0;0;NA
"1397";"Oreophryne_zimmeri";1;NA;NA;1;1;0;0;NA
"1398";"Osteopilus_crucialis";1;NA;NA;1;0;1;0;332
"1399";"Osteopilus_dominicensis";1;NA;NA;1;0;1;0;436
"1400";"Osteopilus_marianae";1;NA;NA;1;0;1;0;332
"1401";"Osteopilus_ocellatus";NA;NA;NA;1;NA;NA;NA;553
"1402";"Osteopilus_pulchrilineatus";1;NA;NA;1;0;1;0;NA
"1403";"Osteopilus_septentrionalis";1;NA;NA;1;0;1;0;1500
"1404";"Osteopilus_vastus";1;NA;NA;1;0;1;0;332
"1405";"Osteopilus_wilderi";1;NA;NA;1;0;1;0;NA
"1406";"Paedophryne_kathismaphlox";NA;NA;NA;NA;NA;NA;NA;NA
"1407";"Paedophryne_oyatabu";NA;NA;NA;NA;NA;NA;NA;NA
"1408";"Papurana_arfaki";1;NA;1;NA;0;1;0;NA
"1409";"Papurana_attigua";1;NA;1;NA;0;1;0;NA
"1410";"Papurana_aurata";1;NA;1;NA;0;1;0;NA
"1411";"Papurana_daemeli";1;NA;1;1;0;1;0;NA
"1412";"Papurana_elberti";1;NA;NA;NA;0;1;0;NA
"1413";"Papurana_florensis";1;NA;NA;NA;0;1;0;NA
"1414";"Papurana_garritor";1;NA;NA;1;0;1;0;NA
"1415";"Papurana_grisea";NA;NA;NA;NA;0;1;0;NA
"1416";"Papurana_jimiensis";1;NA;1;NA;0;1;0;NA
"1417";"Papurana_kreffti";1;NA;1;NA;0;1;0;NA
"1418";"Papurana_milleti";1;NA;NA;NA;0;1;0;NA
"1419";"Papurana_milneana";1;NA;1;NA;0;1;0;NA
"1420";"Papurana_moluccana";1;NA;NA;NA;0;1;0;NA
"1421";"Papurana_novaeguineae";1;NA;NA;NA;0;1;0;NA
"1422";"Papurana_papua";1;NA;1;NA;0;1;0;NA
"1423";"Papurana_supragrisea";1;NA;NA;NA;0;1;0;NA
"1424";"Papurana_volkerjane";1;NA;1;1;0;1;0;NA
"1425";"Papurana_waliesa";1;NA;1;NA;0;1;0;NA
"1426";"Paracrinia_haswelli";1;NA;1;NA;0;1;0;1000
"1427";"Paradoxophyla_palmata";1;1;1;NA;0;1;0;408
"1428";"Paradoxophyla_tiarano";1;NA;NA;NA;0;1;0;NA
"1429";"Parapelophryne_scalpta";1;NA;1;NA;0;1;0;NA
"1430";"Pelobates_fuscus";1;1;1;NA;0;1;0;3000
"1431";"Pelobates_syriacus";1;1;1;NA;0;1;0;6000
"1432";"Pelophryne_albotaeniata";1;NA;NA;1;0;1;0;NA
"1433";"Pelophryne_api";1;NA;NA;1;0;1;0;NA
"1434";"Pelophryne_brevipes";1;NA;NA;1;0;1;0;NA
"1435";"Pelophryne_guentheri";1;NA;NA;NA;0;1;0;NA
"1436";"Pelophryne_lighti";1;NA;NA;1;0;1;0;NA
"1437";"Pelophryne_linanitensis";1;NA;NA;1;NA;NA;NA;NA
"1438";"Pelophryne_misera";1;NA;1;NA;0;1;0;NA
"1439";"Pelophryne_murudensis";NA;NA;NA;1;NA;NA;NA;NA
"1440";"Pelophryne_rhopophilia";1;NA;NA;1;0;1;0;NA
"1441";"Pelophryne_saravacensis";NA;NA;NA;NA;NA;NA;NA;NA
"1442";"Pelophryne_signata";NA;NA;1;1;0;1;0;NA
"1443";"Pelophylax_bedriagae";1;NA;1;NA;0;1;0;10000
"1444";"Pelophylax_bergeri";1;NA;1;NA;0;1;0;3000
"1445";"Pelophylax_cerigensis";1;NA;1;NA;0;1;0;15000
"1446";"Pelophylax_chosenicus";1;NA;1;NA;0;1;0;NA
"1447";"Pelophylax_cretensis";1;NA;1;NA;0;1;0;15000
"1448";"Pelophylax_epeiroticus";1;NA;1;NA;0;1;0;2575
"1449";"Pelophylax_fukienensis";1;NA;1;NA;0;1;0;1011
"1450";"Pelophylax_kurtmuelleri";1;NA;1;NA;0;1;0;10000
"1451";"Pelophylax_lessonae";1;NA;1;1;0;1;0;4000
"1452";"Pelophylax_nigromaculatus";1;NA;1;NA;0;1;0;5000
"1453";"Pelophylax_plancyi";1;NA;1;NA;0;1;0;945
"1454";"Pelophylax_porosus";1;NA;1;NA;0;1;0;1695
"1455";"Pelophylax_ridibundus";1;NA;1;NA;0;1;0;13000
"1456";"Peltophryne_cataulaciceps";1;NA;1;NA;0;1;0;NA
"1457";"Peltophryne_empusa";1;1;NA;NA;0;1;0;NA
"1458";"Peltophryne_florentinoi";1;NA;NA;NA;0;1;0;NA
"1459";"Peltophryne_fluviatica";1;NA;1;NA;0;1;0;NA
"1460";"Peltophryne_fracta";1;NA;NA;NA;0;1;0;NA
"1461";"Peltophryne_fustiger";1;NA;NA;NA;0;1;0;NA
"1462";"Peltophryne_guentheri";1;NA;NA;NA;0;1;0;NA
"1463";"Peltophryne_gundlachi";1;1;NA;NA;0;1;0;NA
"1464";"Peltophryne_lemur";1;NA;NA;NA;0;1;0;15000
"1465";"Peltophryne_longinasus";1;NA;NA;1;0;1;0;NA
"1466";"Peltophryne_peltocephala";1;NA;NA;NA;0;1;0;NA
"1467";"Peltophryne_taladai";1;NA;1;NA;0;1;0;NA
"1468";"Petropedetes_cameronensis";1;NA;1;1;0;1;0;NA
"1469";"Philautus_acutirostris";1;NA;NA;1;1;0;0;NA
"1470";"Philautus_acutus";1;NA;NA;1;1;0;0;NA
"1471";"Philautus_amoenus";1;NA;NA;1;1;0;0;NA
"1472";"Philautus_aurantium";1;NA;NA;1;1;0;0;NA
"1473";"Philautus_aurifasciatus";1;NA;NA;1;1;0;0;13
"1474";"Philautus_bunitus";1;NA;NA;1;1;0;0;17
"1475";"Philautus_cornutus";1;NA;NA;1;1;0;0;NA
"1476";"Philautus_davidlabangi";NA;NA;NA;NA;NA;NA;NA;NA
"1477";"Philautus_disgregus";1;NA;NA;1;1;0;0;NA
"1478";"Philautus_erythrophthalmus";1;NA;NA;1;1;0;0;NA
"1479";"Philautus_everetti";1;NA;NA;1;0;1;0;NA
"1480";"Philautus_gunungensis";1;NA;NA;1;1;0;0;NA
"1481";"Philautus_hosii";1;NA;NA;1;1;0;0;39
"1482";"Philautus_ingeri";1;NA;NA;1;1;0;0;NA
"1483";"Philautus_jacobsoni";1;NA;NA;1;1;0;0;NA
"1484";"Philautus_juliandringi";NA;NA;NA;NA;NA;NA;NA;NA
"1485";"Philautus_kerangae";1;NA;NA;1;1;0;0;NA
"1486";"Philautus_leitensis";1;NA;NA;1;1;0;0;NA
"1487";"Philautus_longicrus";1;NA;NA;1;1;0;0;NA
"1488";"Philautus_mjobergi";1;NA;NA;1;1;0;0;NA
"1489";"Philautus_pallidipes";1;NA;NA;1;1;0;0;NA
"1490";"Philautus_petersi";1;NA;NA;1;1;0;0;20
"1491";"Philautus_poecilius";1;NA;NA;1;1;0;0;NA
"1492";"Philautus_refugii";1;NA;NA;1;1;0;0;NA
"1493";"Philautus_saueri";1;NA;NA;1;1;0;0;NA
"1494";"Philautus_schmackeri";1;NA;NA;1;1;0;0;15
"1495";"Philautus_similis";1;NA;NA;1;1;0;0;NA
"1496";"Philautus_surdus";1;NA;NA;1;1;0;0;NA
"1497";"Philautus_surrufus";1;NA;NA;1;1;0;0;NA
"1498";"Philautus_tectus";1;NA;NA;1;1;0;0;NA
"1499";"Philautus_umbra";1;NA;NA;1;1;0;0;NA
"1500";"Philautus_vittiger";1;NA;NA;1;1;0;0;66
"1501";"Philautus_worcesteri";1;NA;NA;1;1;0;0;NA
"1502";"Phlyctimantis_boulengeri";1;NA;1;1;0;1;0;NA
"1503";"Phrynella_pulchra";1;NA;NA;1;0;1;0;NA
"1504";"Phrynobatrachus_acridoides";1;NA;1;NA;0;1;0;NA
"1505";"Phrynobatrachus_africanus";1;NA;NA;NA;0;1;0;NA
"1506";"Phrynobatrachus_alleni";1;NA;1;NA;0;1;0;NA
"1507";"Phrynobatrachus_annulatus";1;NA;1;NA;NA;NA;NA;NA
"1508";"Phrynobatrachus_auritus";1;NA;1;NA;0;1;0;NA
"1509";"Phrynobatrachus_calcaratus";1;NA;1;NA;0;1;0;290
"1510";"Phrynobatrachus_cornutus";1;NA;1;NA;0;1;0;NA
"1511";"Phrynobatrachus_dispar";1;NA;1;NA;0;1;0;NA
"1512";"Phrynobatrachus_francisci";1;NA;1;NA;0;1;0;2500
"1513";"Phrynobatrachus_fraterculus";1;NA;1;NA;0;1;0;NA
"1514";"Phrynobatrachus_ghanensis";1;NA;1;NA;0;1;0;NA
"1515";"Phrynobatrachus_latifrons";1;NA;NA;NA;NA;NA;NA;1300
"1516";"Phrynobatrachus_leveleve";1;NA;NA;NA;0;1;0;NA
"1517";"Phrynobatrachus_liberiensis";1;NA;1;NA;0;1;0;NA
"1518";"Phrynobatrachus_mababiensis";1;NA;1;NA;0;1;0;NA
"1519";"Phrynobatrachus_natalensis";1;NA;1;NA;0;1;0;650
"1520";"Phrynobatrachus_pakenhami";1;NA;1;NA;0;1;0;NA
"1521";"Phrynobatrachus_phyllophilus";1;NA;1;NA;0;1;0;41
"1522";"Phrynobatrachus_plicatus";1;NA;1;1;0;1;0;1900
"1523";"Phrynobatrachus_scheffleri";1;NA;NA;NA;0;1;0;NA
"1524";"Phrynobatrachus_tokba";1;NA;1;NA;1;0;0;7
"1525";"Phrynobatrachus_ungujae";1;NA;NA;NA;0;1;0;NA
"1526";"Phrynoidis_asper";1;NA;1;NA;0;1;0;16000
"1527";"Phrynoidis_juxtaspera";1;NA;1;NA;0;1;0;NA
"1528";"Phrynomantis_bifasciatus";1;NA;1;NA;0;1;0;1500
"1529";"Phrynomantis_microps";1;NA;1;1;0;1;0;1400
"1530";"Phrynomedusa_marginata";1;NA;NA;1;0;1;0;NA
"1531";"Phyllobates_aurotaenia";1;NA;1;NA;0;1;0;30
"1532";"Phyllobates_lugubris";1;NA;1;NA;0;1;0;30
"1533";"Phyllobates_vittatus";1;NA;NA;NA;0;1;0;21
"1534";"Phyllodytes_luteolus";1;NA;1;1;0;1;0;13
"1535";"Phyllodytes_melanomystax";1;NA;1;1;0;1;0;NA
"1536";"Phyllomedusa_bicolor";NA;NA;1;1;0;1;0;860
"1537";"Phyllomedusa_burmeisteri";1;NA;1;1;0;1;0;436
"1538";"Phyllomedusa_trinitatis";1;NA;1;1;0;1;0;40
"1539";"Physalaemus_cuvieri";1;NA;1;1;0;1;0;1814
"1540";"Physalaemus_fischeri";1;NA;1;NA;0;1;0;NA
"1541";"Physalaemus_olfersii";1;NA;1;NA;0;1;0;764
"1542";"Physalaemus_signifer";1;NA;1;NA;0;1;0;NA
"1543";"Phytotriades_auratus";NA;NA;NA;1;NA;NA;NA;5
"1544";"Pipa_carvalhoi";NA;1;1;NA;0;1;0;300
"1545";"Pipa_pipa";NA;1;1;NA;1;0;0;140
"1546";"Pithecopus_hypochondrialis";1;NA;1;1;0;1;0;300
"1547";"Platymantis_banahao";1;NA;NA;1;1;0;0;NA
"1548";"Platymantis_bayani";NA;NA;NA;NA;NA;NA;NA;NA
"1549";"Platymantis_biak";NA;NA;NA;NA;NA;NA;NA;NA
"1550";"Platymantis_cagayanensis";1;NA;1;NA;1;0;0;NA
"1551";"Platymantis_cornutus";NA;NA;NA;1;1;0;0;NA
"1552";"Platymantis_corrugatus";1;NA;NA;NA;1;0;0;NA
"1553";"Platymantis_diesmosi";1;NA;1;NA;1;0;0;NA
"1554";"Platymantis_dorsalis";1;NA;1;NA;1;0;0;NA
"1555";"Platymantis_guentheri";1;NA;NA;1;1;0;0;NA
"1556";"Platymantis_hazelae";1;NA;NA;1;1;0;0;NA
"1557";"Platymantis_indeprensus";1;NA;1;NA;1;0;0;NA
