"";"id";"FDis"
"332";3519;0,258810630466868
"333";3520;0,296309999863099
"334";3523;0,207476063897504
"335";3530;0
"336";3534;0,270903997514197
"337";3535;0
"338";3537;0,388864097098643
"339";3538;0,204532864773576
"340";3541;0,262548967804279
"341";3544;0
"342";3545;0,258806633191725
"343";3546;0,204904778576804
"344";3547;0
"345";3548;0,273216973384926
"346";3554;0
"347";3555;0,434669106029665
"348";3557;0,397513435429314
"349";3558;0,407241051366919
"350";3559;0,279643709060006
"351";3564;0,439886395727616
"352";3565;0,230888476667332
"353";3567;0,407662463511368
"354";3569;0
"355";3570;0,237913517092397
"356";3572;0,41332554904377
"357";3573;0,298805564761689
"358";3574;0,147619215756687
"359";3575;0
"360";3576;0,257937841753572
"361";3577;0,277363758339268
"362";3579;0
"363";3580;0,272603575831768
"364";3581;0,278212599752343
"365";3582;0
"366";3586;0,280012472191397
"367";3589;0,213149179590902
"368";3590;0,289923457282031
"369";3591;0,404575003005926
"370";3592;0
"371";3595;0,299831679154136
"372";3597;0
"373";3598;0,431329788335839
"374";3601;0
"375";3602;0
"376";3606;0,254238142885621
"377";3610;0,229264046862583
"378";3611;0,28808993209236
"379";3618;0,298359682390196
"380";3619;0
"381";3621;0
"382";3622;0
"383";3623;0
"384";3631;0,277082429947826
"385";3632;0
"386";3642;0
"387";3643;0,278419722759304
"388";3645;0
"389";3646;0,278676455209289
"390";3654;0,434669106029665
"391";3659;0,271396337225357
"392";3661;0,213149179590902
"393";3666;0,298359682390196
"394";3669;0
"395";3675;0
"396";3676;0
"397";3678;0
"398";3679;0,277082429947826
"399";3680;0
"400";3683;0,24537702626659
"401";3684;0
"402";3687;0
"403";3691;0,280659681871334
"404";3692;0,46154071033171
"405";3693;0,358429550900157
"406";3694;0,441782562257895
"407";3702;0
"408";3706;0,258810630466868
"409";3708;0
"410";3710;0,380877771563378
"411";3711;0
"412";3713;0,271396337225357
"413";3716;0,271396337225357
"414";3719;0
"415";3720;0,231734238062783
"416";3728;0,204226133421187
"417";3729;0
"418";3731;0,250392258251617
"419";3733;0,252798459082495
"420";3741;0,280012472191397
"421";3744;0,260079084566989
"422";3745;0,271396337225357
"423";3746;0,290355884722021
"424";3748;0,26949700663868
"425";3753;0,418201783147024
"426";3754;0,260306135459178
"427";3761;0,258810630466868
"428";3764;0,321426299470903
"429";3765;0
"430";3767;0,24537702626659
"431";3769;0
"432";3771;0,271688502717769
"433";3781;0,371905191568955
"434";3782;0,298359682390196
"435";3783;0,238152235863963
"436";3785;0,207442883449748
"437";3787;0,277948436809975
"438";3788;0,364550545601152
"439";3789;0
"440";3790;0,271396337225357
"441";3791;0,258806633191725
"442";3792;0
"443";3796;0,283673394036995
"444";3797;0,25480973442787
"445";3798;0,312842014459749
"446";3812;0,312348131430874
"447";3820;0,240762455961126
"448";3821;0,26835486966802
"449";3822;0,26835486966802
"450";3824;0,290457018081148
"451";3826;0,407033151440282
"452";3896;0,3775477674887
"453";3897;0
"454";3899;0
"455";3902;0
"456";3916;0
"457";3917;0
"458";3987;0
"459";3989;0
"460";3990;0
"461";3995;0
"462";4011;0
"463";4012;0
"464";4022;0
"465";4023;0
"466";4036;0
"467";4070;0
"468";4079;0
"469";4200;0,253199198118037
"470";4491;0
"471";4576;0
"472";4579;0
"473";4581;0
"474";4586;0
"475";4587;0
"476";4596;0
"477";4597;0
"478";4598;0
"479";4607;0
"480";4609;0
"481";4610;0
"482";4612;0
"483";4617;0
"484";4625;0
"485";4628;0
"486";4629;0
"487";4638;0
"488";4639;0
"489";4643;0
"490";4644;0
"491";4648;0
"492";4649;0
"493";4650;0
"494";4651;0
"495";4674;0
"496";4677;0
"497";4680;0
"498";4683;0
"499";4684;0
"500";4701;0
"501";4713;0
"502";4715;0
"503";4719;0
"504";4720;0
"505";4725;0
"506";4726;0
"507";4727;0
"508";4728;0
"509";4741;0
"510";4757;0
"511";4771;0
"512";4777;0
"513";4784;0
"514";4785;0
"515";4787;0
"516";4806;0
"517";4810;0,272603575831768
"518";4811;0
"519";4812;0
"520";4818;0,206596282316048
"521";4819;0,206596282316048
"522";4825;0,279643709060006
"523";4830;0,237913517092397
"524";4831;0,280012472191397
"525";4832;0,206596282316048
"526";4833;0,206596282316048
"527";4834;0,250096783662593
"528";4835;0,250096783662593
"529";4836;0,250096783662593
"530";4837;0,272603575831768
"531";4839;0,280012472191397
"532";4842;0,206596282316048
"533";4843;0,206596282316048
"534";4844;0,206596282316048
"535";4845;0,272603575831768
"536";4847;0,272603575831768
"537";4848;0,272603575831768
"538";4876;0
"539";4877;0,299831679154136
"540";4878;0,271396337225357
"541";4879;0,298359682390196
"542";4880;0,299831679154136
"543";4888;0,393150060153421
"544";4891;0,298359682390196
"545";4899;0,297264382106798
"546";4900;0,297264382106798
"547";4901;0,271396337225357
"548";4902;0
"549";4903;0,271396337225357
"550";4904;0,298359682390196
"551";4905;0
"552";4906;0
"553";4914;0,271396337225357
"554";4930;0,250680184654623
"555";4934;0,250680184654623
"556";4936;0,290417692496666
"557";4937;0,290417692496666
"558";4945;0
"559";4950;0
"560";4951;0
"561";4952;0,393167256816525
"562";4959;0,250680184654623
"563";4961;0,250392258251617
"564";4962;0,281818644330859
"565";4973;0,284063879498352
"566";4974;0,281818644330859
"567";4976;0,271396337225357
"568";4978;0,271396337225357
"569";4979;0,250392258251617
"570";4980;0,271396337225357
"571";4981;0,250392258251617
"572";4984;0,250392258251617
"573";4993;0
"574";4995;0
"575";5005;0,250392258251617
"576";5006;0
"577";5010;0,271396337225357
"578";5012;0,368924456958393
"579";5016;0
"580";5017;0,204226133421187
"581";5041;0
"582";5057;0,418340457062073
"583";5058;0
"584";5069;0,261838462519726
"585";5110;0,432128968357001
"586";5118;0
"587";5119;0,399796444898387
"588";5135;0,265647225509588
"589";5136;0
"590";5137;0,395488624648689
"591";5151;0,326244791979136
"592";5179;0,381235705427628
"593";5180;0,414096833303934
"594";5181;0
"595";5183;0
"596";5184;0
"597";5188;0
"598";5193;0,31523470620006
"599";5195;0
"600";5216;0
"601";5217;0,20417822083526
"602";5426;0
"603";5476;0,272996430524962
"604";5526;0
"605";5529;0
"606";5530;0
"607";5531;0
"608";5551;0
"609";5560;0
"610";5571;0
"611";5573;0
"612";5590;0
"613";5632;0,252798459082495
"614";5989;0
"615";6069;0,446575435662746
